File,Run,Module,Name,
Red8012154-15.sca,Red8012154-15-20121126-21:56:43-10311,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-150.sca,Red8012154-150-20121126-22:06:37-10855,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-1500.sca,Red8012154-1500-20121127-01:51:53-20513,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.888143
Red8012154-1501.sca,Red8012154-1501-20121127-01:52:12-20526,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.815789
Red8012154-1502.sca,Red8012154-1502-20121127-01:52:39-20542,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.881059
Red8012154-1503.sca,Red8012154-1503-20121127-01:52:59-20555,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.882113
Red8012154-1504.sca,Red8012154-1504-20121127-01:53:26-20574,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.8709
Red8012154-1505.sca,Red8012154-1505-20121127-01:53:52-20590,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.907127
Red8012154-1506.sca,Red8012154-1506-20121127-01:54:11-20603,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.944279
Red8012154-1507.sca,Red8012154-1507-20121127-01:54:39-20619,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.911577
Red8012154-1508.sca,Red8012154-1508-20121127-01:55:04-20635,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.929399
Red8012154-1509.sca,Red8012154-1509-20121127-01:55:26-20652,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.907324
Red8012154-151.sca,Red8012154-151-20121126-22:06:41-10859,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.979167
Red8012154-1510.sca,Red8012154-1510-20121127-01:55:55-20669,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.827907
Red8012154-1511.sca,Red8012154-1511-20121127-01:56:18-20685,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.899878
Red8012154-1512.sca,Red8012154-1512-20121127-01:56:38-20698,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.902847
Red8012154-1513.sca,Red8012154-1513-20121127-01:57:04-20714,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.912889
Red8012154-1514.sca,Red8012154-1514-20121127-01:57:25-20730,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.914823
Red8012154-1515.sca,Red8012154-1515-20121127-01:57:54-20746,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.878268
Red8012154-1516.sca,Red8012154-1516-20121127-01:58:13-20759,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.92434
Red8012154-1517.sca,Red8012154-1517-20121127-01:58:42-20778,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.919607
Red8012154-1518.sca,Red8012154-1518-20121127-01:59:03-20793,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.901396
Red8012154-1519.sca,Red8012154-1519-20121127-01:59:28-20810,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.899904
Red8012154-152.sca,Red8012154-152-20121126-22:06:46-10863,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.983333
Red8012154-1520.sca,Red8012154-1520-20121127-01:59:48-20823,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.909908
Red8012154-1521.sca,Red8012154-1521-20121127-02:00:10-20836,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.904916
Red8012154-1522.sca,Red8012154-1522-20121127-02:00:41-20859,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.873772
Red8012154-1523.sca,Red8012154-1523-20121127-02:00:55-20867,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.902105
Red8012154-1524.sca,Red8012154-1524-20121127-02:01:29-20889,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.892437
Red8012154-1525.sca,Red8012154-1525-20121127-02:01:38-20896,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.861757
Red8012154-1526.sca,Red8012154-1526-20121127-02:02:11-20918,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.858701
Red8012154-1527.sca,Red8012154-1527-20121127-02:02:25-20925,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.922708
Red8012154-1528.sca,Red8012154-1528-20121127-02:02:59-20947,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.872364
Red8012154-1529.sca,Red8012154-1529-20121127-02:03:19-20960,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.917287
Red8012154-153.sca,Red8012154-153-20121126-22:06:47-10864,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.979167
Red8012154-1530.sca,Red8012154-1530-20121127-02:03:46-20979,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.863962
Red8012154-1531.sca,Red8012154-1531-20121127-02:04:05-20989,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.871936
Red8012154-1532.sca,Red8012154-1532-20121127-02:04:38-21011,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.924473
Red8012154-1533.sca,Red8012154-1533-20121127-02:04:51-21021,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.907523
Red8012154-1534.sca,Red8012154-1534-20121127-02:05:23-21043,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.917956
Red8012154-1535.sca,Red8012154-1535-20121127-02:05:39-21054,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.890065
Red8012154-1536.sca,Red8012154-1536-20121127-02:06:09-21074,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.861751
Red8012154-1537.sca,Red8012154-1537-20121127-02:06:25-21084,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.844789
Red8012154-1538.sca,Red8012154-1538-20121127-02:06:57-21106,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.912897
Red8012154-1539.sca,Red8012154-1539-20121127-02:07:11-21118,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.87259
Red8012154-154.sca,Red8012154-154-20121126-22:06:53-10869,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.958333
Red8012154-1540.sca,Red8012154-1540-20121127-02:07:41-21137,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.860424
Red8012154-1541.sca,Red8012154-1541-20121127-02:08:01-21150,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.910091
Red8012154-1542.sca,Red8012154-1542-20121127-02:08:33-21170,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.896273
Red8012154-1543.sca,Red8012154-1543-20121127-02:08:46-21180,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.896813
Red8012154-1544.sca,Red8012154-1544-20121127-02:09:19-21199,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.921467
Red8012154-1545.sca,Red8012154-1545-20121127-02:09:33-21209,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.899431
Red8012154-1546.sca,Red8012154-1546-20121127-02:10:10-21231,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.870083
Red8012154-1547.sca,Red8012154-1547-20121127-02:10:19-21238,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.865916
Red8012154-1548.sca,Red8012154-1548-20121127-02:10:54-21261,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.931077
Red8012154-1549.sca,Red8012154-1549-20121127-02:11:07-21272,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.927256
Red8012154-155.sca,Red8012154-155-20121126-22:06:55-10873,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.925824
Red8012154-1550.sca,Red8012154-1550-20121127-02:11:38-21291,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.894407
Red8012154-1551.sca,Red8012154-1551-20121127-02:11:50-21300,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.8906
Red8012154-1552.sca,Red8012154-1552-20121127-02:12:22-21322,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.916392
Red8012154-1553.sca,Red8012154-1553-20121127-02:12:32-21329,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.902749
Red8012154-1554.sca,Red8012154-1554-20121127-02:13:07-21351,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.883934
Red8012154-1555.sca,Red8012154-1555-20121127-02:13:18-21358,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.854582
Red8012154-1556.sca,Red8012154-1556-20121127-02:13:48-21379,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.915348
Red8012154-1557.sca,Red8012154-1557-20121127-02:14:10-21395,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.918313
Red8012154-1558.sca,Red8012154-1558-20121127-02:14:37-21411,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.863163
Red8012154-1559.sca,Red8012154-1559-20121127-02:14:55-21421,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.874759
Red8012154-156.sca,Red8012154-156-20121126-22:07:01-10877,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.985294
Red8012154-1560.sca,Red8012154-1560-20121127-02:15:21-21440,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.87431
Red8012154-1561.sca,Red8012154-1561-20121127-02:15:42-21454,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.947821
Red8012154-1562.sca,Red8012154-1562-20121127-02:16:06-21472,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.900609
Red8012154-1563.sca,Red8012154-1563-20121127-02:16:27-21485,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.928366
Red8012154-1564.sca,Red8012154-1564-20121127-02:16:49-21498,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.898192
Red8012154-1565.sca,Red8012154-1565-20121127-02:17:14-21517,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.907673
Red8012154-1566.sca,Red8012154-1566-20121127-02:17:40-21533,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.87367
Red8012154-1567.sca,Red8012154-1567-20121127-02:18:02-21549,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.889564
Red8012154-1568.sca,Red8012154-1568-20121127-02:18:26-21565,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.913988
Red8012154-1569.sca,Red8012154-1569-20121127-02:18:51-21581,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.885578
Red8012154-157.sca,Red8012154-157-20121126-22:07:03-10878,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.956699
Red8012154-1570.sca,Red8012154-1570-20121127-02:19:08-21591,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.926806
Red8012154-1571.sca,Red8012154-1571-20121127-02:19:34-21607,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.909411
Red8012154-1572.sca,Red8012154-1572-20121127-02:19:57-21623,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.890323
Red8012154-1573.sca,Red8012154-1573-20121127-02:20:23-21639,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.915968
Red8012154-1574.sca,Red8012154-1574-20121127-02:20:40-21652,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.876639
Red8012154-1575.sca,Red8012154-1575-20121127-02:21:11-21675,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.888506
Red8012154-1576.sca,Red8012154-1576-20121127-02:21:30-21688,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.896173
Red8012154-1577.sca,Red8012154-1577-20121127-02:21:53-21701,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.943295
Red8012154-1578.sca,Red8012154-1578-20121127-02:22:22-21720,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.901293
Red8012154-1579.sca,Red8012154-1579-20121127-02:22:36-21730,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.921454
Red8012154-158.sca,Red8012154-158-20121126-22:07:10-10882,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.986842
Red8012154-1580.sca,Red8012154-1580-20121127-02:23:10-21749,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.903377
Red8012154-1581.sca,Red8012154-1581-20121127-02:23:21-21759,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.877019
Red8012154-1582.sca,Red8012154-1582-20121127-02:23:54-21778,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.89563
Red8012154-1583.sca,Red8012154-1583-20121127-02:24:10-21788,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.855662
Red8012154-1584.sca,Red8012154-1584-20121127-02:24:38-21809,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.915732
Red8012154-1585.sca,Red8012154-1585-20121127-02:24:55-21822,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.915201
Red8012154-1586.sca,Red8012154-1586-20121127-02:25:24-21838,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.919238
Red8012154-1587.sca,Red8012154-1587-20121127-02:25:44-21852,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.929615
Red8012154-1588.sca,Red8012154-1588-20121127-02:26:11-21872,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.926401
Red8012154-1589.sca,Red8012154-1589-20121127-02:26:26-21882,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.94853
Red8012154-159.sca,Red8012154-159-20121126-22:07:11-10886,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-1590.sca,Red8012154-1590-20121127-02:27:03-21904,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.90417
Red8012154-1591.sca,Red8012154-1591-20121127-02:27:09-21908,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.865137
Red8012154-1592.sca,Red8012154-1592-20121127-02:27:44-21930,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.87804
Red8012154-1593.sca,Red8012154-1593-20121127-02:27:52-21937,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.89031
Red8012154-1594.sca,Red8012154-1594-20121127-02:28:35-21962,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.943816
Red8012154-1595.sca,Red8012154-1595-20121127-02:28:36-21966,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.847411
Red8012154-1596.sca,Red8012154-1596-20121127-02:29:23-21994,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.917839
Red8012154-1597.sca,Red8012154-1597-20121127-02:29:23-21995,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.918357
Red8012154-1598.sca,Red8012154-1598-20121127-02:30:07-22025,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.861756
Red8012154-1599.sca,Red8012154-1599-20121127-02:30:19-22032,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.917861
Red8012154-16.sca,Red8012154-16-20121126-21:56:52-10318,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.982143
Red8012154-160.sca,Red8012154-160-20121126-22:07:19-10890,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-1600.sca,Red8012154-1600-20121127-02:30:57-22057,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.881233
Red8012154-1601.sca,Red8012154-1601-20121127-02:31:05-22062,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.89655
Red8012154-1602.sca,Red8012154-1602-20121127-02:31:43-22088,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.901342
Red8012154-1603.sca,Red8012154-1603-20121127-02:31:52-22095,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.888177
Red8012154-1604.sca,Red8012154-1604-20121127-02:32:28-22117,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.880978
Red8012154-1605.sca,Red8012154-1605-20121127-02:32:37-22124,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.885374
Red8012154-1606.sca,Red8012154-1606-20121127-02:33:19-22149,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.910389
Red8012154-1607.sca,Red8012154-1607-20121127-02:33:27-22156,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.903412
Red8012154-1608.sca,Red8012154-1608-20121127-02:34:07-22182,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.904619
Red8012154-1609.sca,Red8012154-1609-20121127-02:34:13-22186,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.926545
Red8012154-161.sca,Red8012154-161-20121126-22:07:20-10891,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-1610.sca,Red8012154-1610-20121127-02:34:53-22211,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.940442
Red8012154-1611.sca,Red8012154-1611-20121127-02:35:00-22216,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.920624
Red8012154-1612.sca,Red8012154-1612-20121127-02:35:36-22241,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.906352
Red8012154-1613.sca,Red8012154-1613-20121127-02:35:40-22245,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.932398
Red8012154-1614.sca,Red8012154-1614-20121127-02:36:21-22272,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.901571
Red8012154-1615.sca,Red8012154-1615-20121127-02:36:27-22276,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.887468
Red8012154-1616.sca,Red8012154-1616-20121127-02:37:08-22301,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.89589
Red8012154-1617.sca,Red8012154-1617-20121127-02:37:14-22305,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.868091
Red8012154-1618.sca,Red8012154-1618-20121127-02:37:54-22330,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.8553
Red8012154-1619.sca,Red8012154-1619-20121127-02:37:57-22334,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.903007
Red8012154-162.sca,Red8012154-162-20121126-22:07:26-10899,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.970588
Red8012154-1620.sca,Red8012154-1620-20121127-02:38:42-22362,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.867972
Red8012154-1621.sca,Red8012154-1621-20121127-02:38:46-22366,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.940728
Red8012154-1622.sca,Red8012154-1622-20121127-02:39:31-22394,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.948816
Red8012154-1623.sca,Red8012154-1623-20121127-02:39:35-22398,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.913235
Red8012154-1624.sca,Red8012154-1624-20121127-02:40:15-22425,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.917956
Red8012154-1625.sca,Red8012154-1625-20121127-02:40:25-22429,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.889036
Red8012154-1626.sca,Red8012154-1626-20121127-02:41:04-22455,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.91599
Red8012154-1627.sca,Red8012154-1627-20121127-02:41:14-22462,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.919682
Red8012154-1628.sca,Red8012154-1628-20121127-02:41:51-22488,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.903207
Red8012154-1629.sca,Red8012154-1629-20121127-02:42:02-22495,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.889143
